,token,count
1827,boston,21
1828,slate,21
1829,blamed,21
1830,fence,21
1831,intended,21
1832,emphasized,21
1833,dreamers,21
1834,wing,21
1835,consent,21
1836,entering,21
1837,section,21
1838,granted,21
1839,losing,21
1840,brief,21
1841,pair,21
1842,check,21
1843,hawaii,21
1844,announce,21
1845,deserve,21
1846,successful,21
1847,relief,21
1848,cuba,21
1849,stopped,21
1850,marked,21
1851,trial,21
1852,typically,21
1853,killing,21
1854,comey,21
1855,embraced,21
1856,maryland,21
1857,sounded,21
1858,tulsi,21
1859,delivering,21
1860,opponents,21
1861,area,21
1862,maintained,21
1863,seeks,21
1864,removal,21
1865,politico,21
1866,evil,21
1867,god,21
1868,upon,21
1869,charles,21
1870,friends,21
1871,double,21
1872,impossible,21
1873,difference,21
1874,perhaps,21
1875,condemn,21
1876,grassroots,21
1877,gotten,21
1878,don,21
1879,fencing,21
1880,direction,21
1881,nationwide,21
1882,filing,21
1883,writer,21
1884,nonprofit,21
1885,extraordinary,21
1886,confirm,21
1887,played,21
1888,iraq,21
1889,dan,21
1890,fill,21
1891,criticize,21
1892,assistant,21
1893,highlighted,21
1894,frequently,21
1895,rising,21
1896,labor,21
1897,strongly,21
1898,tv,21
1899,registered,21
1900,warming,21
1901,advice,21
1902,hired,21
1903,indicate,20
1904,guaido,20
1905,aides,20
1906,moves,20
1907,argument,20
1908,sense,20
1909,couple,20
1910,phil,20
1911,permanent,20
1912,wish,20
1913,amazon,20
1914,tough,20
1915,appearing,20
1916,easily,20
1917,traveling,20
1918,argue,20
1919,watchdog,20
1920,guns,20
1921,voice,20
1922,tennessee,20
1923,explained,20
1924,concluded,20
1925,jamal,20
1926,maintain,20
1927,sitting,20
1928,julian,20
1929,wage,20
1930,shown,20
1931,desire,20
1932,lisa,20
1933,film,20
1934,catherine,20
1935,absolute,20
1936,longest,20
1937,dhs,20
1938,minutes,20
1939,deportation,20
1940,defending,20
1941,remember,20
1942,honored,20
1943,legitimate,20
1944,passage,20
1945,doctors,20
1946,china,20
1947,dead,20
1948,discussions,20
1949,turning,20
1950,helping,20
1951,pointing,20
1952,starting,20
1953,minister,20
1954,range,20
1955,putin,20
1956,ceo,20
1957,inequality,20
1958,path,20
1959,preparing,20
1960,chosen,20
1961,raising,20
1962,opponent,20
1963,decisions,20
1964,pulled,20
1965,veterans,20
1966,drive,20
1967,sector,20
1968,residents,20
1969,welcome,20
1970,recall,20
1971,behavior,20
1972,unable,20
1973,weapons,20
1974,handful,20
1975,identified,20
1976,carry,20
1977,interested,20
1978,image,20
1979,playing,20
1980,hanoi,20
1981,purchase,20
1982,obtain,20
1983,christie,20
1984,excessive,19
1985,suggestion,19
1986,risk,19
1987,contribution,19
1988,disputed,19
1989,slew,19
1990,ends,19
1991,guidelines,19
1992,limits,19
1993,refusing,19
1994,placed,19
1995,retired,19
1996,pending,19
1997,fell,19
1998,ambitious,19
1999,earned,19
2000,montana,19
2001,favorable,19
2002,newspaper,19
2003,oath,19
2004,departments,19
2005,magnitsky,19
2006,possibly,19
2007,mobilization,19
2008,resignation,19
2009,happens,19
2010,obviously,19
2011,suggests,19
2012,bin,19
2013,towards,19
2014,whitaker,19
2015,intent,19
2016,nbc,19
2017,version,19
2018,heavily,19
2019,produced,19
2020,districts,19
2021,cox,19
2022,variety,19
2023,picked,19
2024,embracing,19
2025,stance,19
2026,migrants,19
2027,alive,19
2028,attacked,19
2029,priority,19
2030,sentencing,19
2031,thanks,19
2032,standard,19
2033,reproductive,19
2034,vulnerable,19
2035,keeps,19
2036,practice,19
2037,door,19
2038,jews,19
2039,mexican,19
2040,appointment,19
2041,continuing,19
2042,dignity,19
2043,principles,19
2044,framework,19
2045,concerning,19
2046,circuit,19
2047,duty,19
2048,consideration,19
2049,attorneys,19
2050,healthcare,19
2051,manager,19
2052,hopeful,19
2053,domestic,19
2054,coalition,19
2055,signing,19
2056,employers,19
2057,extremely,19
2058,politically,19
2059,joining,19
2060,allies,19
2061,karen,19
2062,reaching,19
2063,repeated,19
2064,tour,19
2065,ig,18
2066,pipeline,18
2067,nielsen,18
2068,substantial,18
2069,speculation,18
2070,explain,18
2071,wikileaks,18
2072,curb,18
2073,restore,18
2074,investigating,18
2075,ones,18
2076,survivors,18
2077,wheeler,18
2078,fourth,18
2079,seem,18
2080,tape,18
2081,islamic,18
2082,listen,18
2083,counts,18
2084,businessman,18
2085,suggestions,18
2086,sometimes,18
2087,formal,18
2088,names,18
2089,airport,18
2090,associate,18
2091,contributions,18
2092,suffered,18
2093,divided,18
2094,demanding,18
2095,william,18
2096,improper,18
2097,accept,18
2098,equal,18
2099,iranian,18
2100,poised,18
2101,tied,18
2102,fisa,18
2103,chamberlain,18
2104,tim,18
2105,deemed,18
2106,mission,18
2107,becomes,18
2108,creating,18
2109,armed,18
2110,essentially,18
2111,opportunities,18
2112,targeting,18
2113,migrant,18
2114,cooperation,18
2115,net,18
2116,campaigned,18
2117,advocacy,18
2118,basis,18
2119,timing,18
2120,suit,18
2121,syrian,18
2122,events,18
2123,entities,18
2124,huge,18
2125,elijah,18
2126,vladimir,18
2127,demanded,18
2128,crossing,18
2129,bridge,18
2130,interviews,18
2131,reiterated,18
2132,sits,18
2133,rape,18
2134,ronald,18
2135,wide,18
2136,liberals,18
2137,concept,18
2138,matters,18
2139,navy,18
2140,light,18
2141,administrator,18
2142,apologize,18
2143,outlined,18
2144,implemented,18
2145,aims,18
2146,none,18
2147,weigh,18
2148,importance,18
2149,association,18
2150,lies,18
2151,describing,18
2152,visited,18
2153,pledged,18
2154,resigned,18
2155,gay,17
2156,cuban,17
2157,fake,17
2158,buy,17
2159,unlawful,17
2160,hickenlooper,17
2161,checks,17
2162,contained,17
2163,remark,17
2164,withdrawal,17
2165,kids,17
2166,nominated,17
2167,praise,17
2168,jon,17
2169,encouraged,17
2170,technology,17
2171,kansas,17
2172,standoff,17
2173,approval,17
2174,lobbyists,17
2175,voter,17
2176,deserves,17
2177,nobel,17
2178,appreciate,17
2179,terrible,17
2180,detroit,17
2181,fear,17
2182,forum,17
2183,salman,17
2184,khashoggi,17
2185,management,17
2186,absolutely,17
2187,violating,17
2188,damage,17
2189,targeted,17
2190,property,17
2191,hotel,17
2192,adult,17
2193,dealings,17
2194,neither,17
2195,seeing,17
2196,backs,17
2197,msnbc,17
2198,investigative,17
2199,sponsor,17
2200,destroy,17
2201,controlled,17
2202,poverty,17
2203,babies,17
2204,launching,17
2205,numbers,17
2206,doubled,17
2207,taxpayers,17
2208,simple,17
2209,rudy,17
2210,outlet,17
2211,reasons,17
2212,commission,17
2213,violation,17
2214,facebook,17
2215,analyst,17
2216,prime,17
2217,notes,17
2218,announces,17
2219,remaining,17
2220,organized,17
2221,mick,17
2222,ground,17
2223,folks,17
2224,impasse,17
2225,mentioned,17
2226,contender,17
2227,reflect,17
2228,established,17
2229,necessarily,17
2230,missouri,17
2231,blame,17
2232,camp,17
2233,degree,17
2234,promising,17
2235,options,17
2236,unlikely,17
2237,poor,17
2238,connection,17
2239,failing,17
2240,survey,17
2241,accounts,17
2242,donors,17
2243,loan,17
2244,worried,17
2245,motion,16
2246,forest,16
2247,pregnancy,16
2248,mandatory,16
2249,cormier,16
2250,mailers,16
2251,extensive,16
2252,hostage,16
2253,contest,16
2254,addresses,16
2255,severe,16
2256,expensive,16
2257,manafort,16
2258,entirely,16
2259,silence,16
2260,accounting,16
2261,publication,16
2262,acts,16
2263,stacey,16
2264,attacking,16
2265,conditions,16
2266,unwilling,16
2267,nicolas,16
2268,additionally,16
2269,deals,16
2270,sparked,16
2271,appeal,16
2272,fiscal,16
2273,guaranteed,16
2274,represents,16
2275,estimates,16
2276,station,16
2277,attending,16
2278,lawsuits,16
2279,loss,16
2280,learn,16
2281,doug,16
2282,negotiating,16
2283,award,16
2284,younger,16
2285,tells,16
2286,sad,16
2287,esty,16
2288,brad,16
2289,gathering,16
2290,super,16
2291,objections,16
2292,leverage,16
2293,barr,16
2294,abc,16
2295,brand,16
2296,heads,16
2297,fresh,16
2298,generation,16
2299,introducing,16
2300,bds,16
2301,participate,16
2302,voiced,16
2303,accuse,16
2304,herridge,16
2305,main,16
2306,vowing,16
2307,disaster,16
2308,closer,16
2309,russians,16
2310,avert,16
2311,contrast,16
2312,legally,16
2313,borders,16
2314,matthew,16
2315,highly,16
2316,lady,16
2317,jake,16
2318,vast,16
2319,proceedings,16
2320,informed,16
2321,posting,16
2322,paycheck,16
2323,trips,16
2324,loyal,16
2325,urge,16
2326,chicago,16
2327,lashed,16
2328,impeaching,16
2329,jennifer,16
2330,institute,16
2331,cash,16
2332,bigger,16
2333,leaves,16
2334,spot,16
2335,split,16
2336,larger,16
2337,uphold,16
2338,intention,16
2339,mccaskill,16
2340,influential,16
2341,graduated,16
2342,withdrawing,16
2343,heart,16
2344,finished,16
2345,revenue,16
2346,viewed,16
2347,driving,16
2348,honor,16
2349,value,16
2350,marco,16
2351,allegation,16
2352,bit,16
2353,anderson,16
2354,encounter,16
2355,responding,16
2356,apart,16
2357,traditional,16
2358,stories,16
2359,supposedly,16
2360,lanny,16
2361,cooperating,16
2362,mtr,15
2363,fetus,15
2364,beach,15
2365,size,15
2366,restaurant,15
2367,ron,15
2368,legalizing,15
2369,drawn,15
2370,actress,15
2371,transfer,15
2372,stolen,15
2373,dental,15
2374,nonpartisan,15
2375,lunch,15
2376,phillips,15
2377,ojeda,15
2378,kemp,15
2379,threaten,15
2380,detained,15
2381,extreme,15
2382,anonymous,15
2383,solve,15
2384,outgoing,15
2385,noem,15
2386,target,15
2387,prosperity,15
2388,causing,15
2389,traffic,15
2390,harm,15
2391,runoff,15
2392,extension,15
2393,stalemate,15
2394,rallies,15
2395,doocy,15
2396,override,15
2397,rebuke,15
2398,resulted,15
2399,wind,15
2400,formed,15
2401,data,15
2402,historically,15
2403,tweeting,15
2404,write,15
2405,apology,15
2406,highlight,15
2407,author,15
2408,ronna,15
2409,attendees,15
2410,aside,15
2411,bret,15
2412,employee,15
2413,surrounding,15
2414,grant,15
2415,interviewed,15
2416,deutsche,15
2417,presidents,15
2418,ally,15
2419,farrakhan,15
2420,provisions,15
2421,environment,15
2422,eliminating,15
2423,excited,15
2424,harsh,15
2425,guy,15
2426,breaking,15
2427,gavel,15
2428,hayes,15
2429,paychecks,15
2430,posts,15
2431,hiring,15
2432,equality,15
2433,vow,15
2434,eager,15
2435,developing,15
2436,advantage,15
2437,sex,15
2438,tremendous,15
2439,penalty,15
2440,rarely,15
2441,confront,15
2442,watching,15
2443,blue,15
2444,abolishing,15
2445,labeled,15
2446,improve,15
2447,scope,15
2448,nature,15
2449,apartment,15
2450,detailed,15
2451,partisan,15
2452,testifying,15
2453,finally,15
2454,guard,15
2455,valley,15
2456,chairs,15
2457,whip,15
2458,essential,15
2459,kellyanne,15
2460,kirstjen,15
2461,margin,15
2462,increasing,15
2463,prefer,15
2464,derided,15
2465,everybody,15
2466,normal,15
2467,interrupted,15
2468,club,15
2469,bar,15
2470,governments,15
2471,liberty,15
2472,josh,15
2473,writings,15
2474,tapped,15
2475,endorse,15
2476,eye,15
2477,asks,15
2478,fast,15
2479,paris,15
2480,quick,15
2481,reduction,15
2482,busy,15
2483,wave,15
2484,forcing,15
2485,note,15
2486,fundamental,15
2487,understanding,15
2488,negative,15
2489,client,15
2490,pursuing,15
2491,jury,15
2492,jane,15
2493,evasion,15
2494,explosive,15
2495,directive,14
2496,die,14
2497,tickets,14
2498,espy,14
2499,cbs,14
2500,ranked,14
2501,african,14
2502,unusual,14
2503,romney,14
2504,training,14
2505,clip,14
2506,mercatus,14
2507,diamond,14
2508,politician,14
2509,savings,14
2510,commissioner,14
2511,covering,14
2512,requiring,14
2513,deep,14
2514,mocked,14
2515,flying,14
2516,unseat,14
2517,presidency,14
2518,firearms,14
2519,rnc,14
2520,detention,14
2521,illinois,14
2522,encourage,14
2523,elements,14
2524,island,14
2525,founder,14
2526,cancer,14
2527,hispanic,14
2528,legislature,14
2529,bright,14
2530,rosendale,14
2531,threatening,14
2532,davids,14
2533,vying,14
2534,hall,14
2535,ann,14
2536,prompting,14
2537,unions,14
2538,shuttered,14
2539,wildfires,14
2540,fiery,14
2541,select,14
2542,except,14
2543,dsa,14
2544,larry,14
2545,sharp,14
2546,rating,14
2547,elect,14
2548,colluded,14
2549,activity,14
2550,changing,14
2551,delaney,14
2552,dossier,14
2553,reasonable,14
2554,damaging,14
2555,columnist,14
2556,victim,14
2557,sat,14
2558,mcdougal,14
2559,doors,14
2560,arrives,14
2561,bought,14
2562,consequences,14
2563,delegation,14
2564,arms,14
2565,temporarily,14
2566,magazine,14
2567,grateful,14
2568,presence,14
2569,founded,14
2570,missile,14
2571,baby,14
2572,melania,14
2573,investments,14
2574,removing,14
2575,gang,14
2576,schools,14
2577,prepare,14
2578,beautiful,14
2579,celebrate,14
2580,puts,14
2581,prescription,14
2582,covered,14
2583,texts,14
2584,rare,14
2585,outspoken,14
2586,finding,14
2587,advocated,14
2588,meetings,14
2589,profile,14
2590,justin,14
2591,lived,14
2592,moore,14
2593,afternoon,14
2594,grants,14
2595,attempting,14
2596,beacon,14
2597,wealthiest,14
2598,heritage,14
2599,handle,14
2600,recalled,14
2601,analysts,14
2602,justices,14
2603,professional,14
2604,character,14
2605,rumors,14
2606,reacts,14
2607,mention,14
2608,interference,14
2609,space,14
2610,serves,14
2611,vehicle,14
2612,caught,14
2613,implement,14
2614,offset,14
2615,businesses,14
2616,heat,14
2617,predicted,14
2618,authorized,14
2619,dispute,14
2620,kaitlyn,14
2621,kentucky,14
2622,treat,14
2623,odds,14
2624,science,14
2625,merely,14
2626,dictator,14
2627,holder,13
2628,lgbtq,13
2629,permit,13
2630,ineffective,13
2631,collection,13
2632,parker,13
2633,pink,13
2634,rural,13
2635,blackmailed,13
2636,material,13
2637,expectations,13
2638,institutions,13
2639,favorite,13
2640,ads,13
2641,delegates,13
2642,christian,13
2643,bredesen,13
2644,tenure,13
2645,contact,13
2646,reviewed,13
2647,episode,13
2648,deduction,13
2649,campaigning,13
2650,league,13
2651,colorado,13
2652,tools,13
2653,wanting,13
2654,charter,13
2655,dealing,13
2656,negotiators,13
2657,sudden,13
2658,returning,13
2659,characterized,13
2660,coal,13
2661,dismantle,13
2662,drawing,13
2663,missing,13
2664,accepted,13
2665,aggressive,13
2666,refuse,13
2667,durbin,13
2668,goals,13
2669,debt,13
2670,penned,13
2671,alabama,13
2672,defeating,13
2673,industrial,13
2674,stanford,13
2675,la,13
2676,belief,13
2677,withdraw,13
2678,confrontation,13
2679,partially,13
2680,moon,13
2681,taxpayer,13
2682,books,13
2683,managed,13
2684,ease,13
2685,dropped,13
2686,baker,13
2687,authored,13
2688,legacy,13
2689,champion,13
2690,outrage,13
2691,body,13
2692,reality,13
2693,berke,13
2694,establish,13
2695,wearing,13
2696,manchin,13
2697,touch,13
2698,sherrod,13
2699,amounts,13
2700,christopher,13
2701,leak,13
2702,sean,13
2703,enthusiasm,13
2704,titled,13
2705,criminals,13
2706,flow,13
2707,runs,13
2708,laundering,13
2709,waste,13
2710,unnecessary,13
2711,pruitt,13
2712,tear,13
2713,loyalty,13
2714,giant,13
2715,threatens,13
2716,moments,13
2717,brain,13
2718,arrests,13
2719,survived,13
2720,shooting,13
2721,entry,13
2722,protects,13
2723,selling,13
2724,accountability,13
2725,natural,13
2726,unemployment,13
2727,falsely,13
2728,tag,13
2729,grow,13
2730,portion,13
2731,lynne,13
2732,sister,13
2733,exact,13
2734,resistance,13
2735,abuses,13
2736,contractors,13
2737,collins,13
2738,capitalism,13
2739,transparency,13
2740,broadcast,13
2741,donations,13
2742,husband,13
2743,blackface,13
2744,teaching,13
2745,knowing,13
2746,administrative,13
2747,neomi,13
2748,physician,13
2749,decade,13
2750,jumped,13
2751,columbia,13
2752,twice,13
2753,draw,13
2754,subsidies,13
2755,outreach,13
2756,latino,13
2757,treated,13
2758,prices,13
2759,competition,13
2760,theories,13
2761,identity,13
2762,reduced,13
2763,increased,13
2764,findings,13
2765,blocking,13
2766,credibility,13
2767,familiar,13
2768,televised,13
2769,arrived,13
2770,howard,13
2771,secured,13
2772,salazar,12
2773,veselnitskaya,12
2774,inslee,12
2775,yorkers,12
2776,fargo,12
2777,miller,12
2778,willfully,12
2779,personnel,12
2780,stephanie,12
2781,errors,12
2782,surfaced,12
2783,kathy,12
2784,rock,12
2785,enormous,12
2786,estimate,12
2787,dramatically,12
2788,eating,12
2789,bears,12
2790,ok,12
2791,guidance,12
2792,diplomatic,12
2793,comparing,12
2794,williams,12
2795,reparations,12
2796,option,12
2797,charging,12
2798,abandoned,12
2799,revelations,12
2800,site,12
2801,protests,12
2802,bureau,12
2803,notable,12
2804,gross,12
2805,wonder,12
2806,reforms,12
2807,litigation,12
2808,fundraiser,12
2809,chartered,12
2810,joke,12
2811,frequent,12
2812,description,12
2813,scientist,12
2814,cows,12
2815,spoken,12
2816,usa,12
2817,landmark,12
2818,road,12
2819,miss,12
2820,fred,12
2821,statewide,12
2822,targets,12
2823,dismiss,12
2824,precedent,12
2825,bias,12
2826,graduate,12
2827,turner,12
2828,priorities,12
2829,johnson,12
2830,earning,12
2831,clashed,12
2832,costly,12
2833,headed,12
2834,yemen,12
2835,breaks,12
2836,devastating,12
2837,dramatic,12
2838,apply,12
2839,prize,12
2840,bottom,12
2841,reflects,12
2842,creation,12
2843,corps,12
2844,incident,12
2845,scandal,12
2846,european,12
2847,schlapp,12
2848,founding,12
2849,atlanta,12
2850,partners,12
2851,conducting,12
2852,consulting,12
2853,investigated,12
2854,exercise,12
2855,surprise,12
2856,standards,12
2857,generational,12
2858,condemning,12
2859,scalise,12
2860,strip,12
2861,unconstitutional,12
2862,encouraging,12
2863,smart,12
2864,weighed,12
2865,meaningful,12
2866,carter,12
2867,misleading,12
2868,struggled,12
2869,avoided,12
2870,originally,12
2871,discrimination,12
2872,oldest,12
2873,anybody,12
2874,insisting,12
2875,differences,12
2876,proof,12
2877,car,12
2878,treatment,12
2879,delivers,12
2880,unacceptable,12
2881,initiative,12
2882,murdered,12
2883,gain,12
2884,anywhere,12
2885,quarter,12
2886,lay,12
2887,gathered,12
2888,doctor,12
2889,marks,12
2890,newborn,12
2891,worse,12
2892,happy,12
